#RIC,Date[L],Time[L],Type,Open,High,Low,Last,Volume
AA.N,20121207,,End Of Day (from Real-Time),8.56,8.59,8.45,8.5,2307720
AA.N,20121210,,End Of Day (from Real-Time),8.47,8.59,8.47,8.57,1781997
AA.N,20121211,,End Of Day (from Real-Time),8.57,8.72,8.56,8.68,1774396
AA.N,20121212,,End Of Day (from Real-Time),8.7,8.72,8.61,8.65,2203524
AA.N,20121213,,End Of Day (from Real-Time),8.63,8.71,8.56,8.59,1983670
AA.N,20121214,,End Of Day (from Real-Time),8.6,8.75,8.6,8.74,2056481
AA.N,20121217,,End Of Day (from Real-Time),8.77,8.79,8.62,8.75,2776526
AA.N,20121218,,End Of Day (from Real-Time),8.77,8.91,8.75,8.91,2666632
AA.N,20121219,,End Of Day (from Real-Time),8.83,8.84,8.622,8.64,4482723
AA.N,20121220,,End Of Day (from Real-Time),8.63,8.7,8.6,8.7,2775695
AA.N,20121221,,End Of Day (from Real-Time),8.6,8.64,8.52,8.57,5327539
AA.N,20121224,,End Of Day (from Real-Time),8.52,8.63,8.52,8.62,1312573
AA.N,20121226,,End Of Day (from Real-Time),8.65,8.8,8.65,8.73,2080448
AA.N,20121227,,End Of Day (from Real-Time),8.74,8.75,8.53,8.62,2044010
AA.N,20121228,,End Of Day (from Real-Time),8.58,8.6,8.49,8.5,1314388
AA.N,20121231,,End Of Day (from Real-Time),8.5,8.69,8.48,8.68,2446951
AA.N,20130102,,End Of Day (from Real-Time),8.89,8.99,8.84,8.99,3388524
AA.N,20130103,,End Of Day (from Real-Time),8.97,9.15,8.95,9.07,3444840
AA.N,20130104,,End Of Day (from Real-Time),9.11,9.28,9.1,9.26,2722522
AA.N,20130107,,End Of Day (from Real-Time),9.28,9.29,9.1,9.1,2834894
AA.N,20130108,,End Of Day (from Real-Time),9.19,9.19,9.08,9.13,4316933
AA.N,20130109,,End Of Day (from Real-Time),9.32,9.33,9.06,9.08,5508508
AA.N,20130110,,End Of Day (from Real-Time),9.11,9.11,8.928,8.97,5793871
AA.N,20130111,,End Of Day (from Real-Time),8.99,9,8.89,8.94,3777147
AA.N,20130114,,End Of Day (from Real-Time),8.98,9.02,8.894,8.92,4226296
AA.N,20130115,,End Of Day (from Real-Time),8.88,8.94,8.86,8.92,2600307
AA.N,20130116,,End Of Day (from Real-Time),8.87,8.91,8.84,8.88,1745242
AA.N,20130117,,End Of Day (from Real-Time),8.92,8.99,8.9,8.94,3370267
AA.N,20130118,,End Of Day (from Real-Time),8.99,9.02,8.91,9,4547385
AA.N,20130122,,End Of Day (from Real-Time),9.04,9.22,8.97,9.2,3607457
AA.N,20130123,,End Of Day (from Real-Time),9.22,9.22,9.1,9.15,1560989
AA.N,20130124,,End Of Day (from Real-Time),9.15,9.2,9.01,9.04,1706187
AA.N,20130125,,End Of Day (from Real-Time),9.07,9.08,9,9.03,1869301
AA.N,20130128,,End Of Day (from Real-Time),9.04,9.06,8.87,8.9,2933344
AA.N,20130129,,End Of Day (from Real-Time),8.93,8.97,8.88,8.88,2109248
AA.N,20130130,,End Of Day (from Real-Time),8.91,8.958,8.78,8.8,2955424
